Temperature,Energy,Magnetization,std(E),std(M)
0.001,-0.24156365178999994,18.627999999999997,0.07280018172711988,10.64063983038614
36.84305263157895,-0.26974397458599997,18.433999999999997,0.054772916361849285,9.980773717503068
73.68510526315791,-0.20270847350799998,10.378,0.04784698475541235,7.067483003163148
110.52715789473686,-0.22902572706999993,9.540000000000001,0.060388088451286515,4.421538193886829
147.3692105263158,-0.20655335386,8.373999999999999,0.07956258478274693,4.705503586227515
184.21126315789476,-0.16361990722800002,9.743999999999998,0.02197230217101969,5.309958945227355
221.05331578947371,-0.170162131306,8.508,0.07253943716439408,3.3873553105630947
257.89536842105264,-0.145255018668,8.74,0.04347620615238841,3.7824542297296873
294.7374210526316,-0.142805784634,9.902000000000001,0.05510830268289902,5.3894819788176305
331.57947368421054,-0.121805310722,8.91,0.06931866694283068,5.106593776677365
368.4215263157895,-0.12361823608999997,9.562000000000001,0.057228482273950027,2.7063843038267867
405.26357894736844,-0.06899952221199998,10.202,0.04730403207856578,5.147057023192962
442.1056315789474,-0.095052362132,8.77,0.03732101303275386,3.9213084550950588
478.94768421052635,-0.12211123173799998,10.422,0.057157649928665254,5.75219227773203
515.7897368421053,-0.058488375654,7.362,0.04840196110450186,2.316107942216856
552.6317894736842,-0.118910449112,9.722,0.06849326918244286,5.524284207026282
589.4738421052632,-0.07698704433999999,8.168000000000001,0.04145632818093435,2.682464538442214
626.3158947368422,-0.10870426211000002,6.944,0.04576813480115201,3.3726642287663324
663.1579473684211,-0.076990054414,9.352,0.044572102944905725,3.4825071428498173
700.0,-0.08573108030599999,9.442,0.06056265579247043,4.883117446877558
