Temperature,Energy,Magnetization,std(E),std(M)
0.001,-1.013188520062,57.602,0.2219307730668081,18.312514737195436
36.84305263157895,-0.9687934574960002,50.418,0.13239605731592388,16.513249104885443
73.68510526315791,-0.8922101020880001,34.978,0.15266359607405136,13.490045070347243
110.52715789473686,-0.8766745677180001,22.918,0.09494527140803465,11.907558775836463
147.3692105263158,-0.7822666246000001,16.024,0.12233263240014002,7.38328815637044
184.21126315789476,-0.6924949974400001,13.540000000000001,0.10497874953056302,6.6164884946624065
221.05331578947371,-0.721290817128,16.749999999999996,0.1155764866698609,12.579762318899352
257.89536842105264,-0.6410375568439999,20.432000000000002,0.13520615285504436,15.261622980535197
294.7374210526316,-0.5201519385519999,15.318000000000001,0.1427924628785133,7.892895286268532
331.57947368421054,-0.6146865896799999,13.056000000000001,0.1400862754649008,6.842612366633083
368.4215263157895,-0.529633130926,15.38,0.13273054919387745,8.168549442832552
405.26357894736844,-0.47155059694199986,15.41,0.09869774427572135,7.576744683569586
442.1056315789474,-0.46191432773399993,13.962,0.1391647583333602,8.35093503746736
478.94768421052635,-0.44658502642199993,12.779999999999998,0.12136084624271017,8.820077097168708
515.7897368421053,-0.3102791947379999,11.306000000000001,0.12573880908556553,4.554444422758937
552.6317894736842,-0.38063374590599997,13.25,0.09002088812533807,7.431082020809621
589.4738421052632,-0.347979357976,12.447999999999999,0.10555678426182918,7.513562137894383
626.3158947368422,-0.27892247482199994,11.538,0.16878205966686682,4.568355940598324
663.1579473684211,-0.3315717273719999,12.044,0.08250354838426986,4.614089726045648
700.0,-0.353742583996,15.59,0.07627200250250417,7.354776679138531
