Temperature,Energy,Magnetization,std(E),std(M)
0.001,-0.195563239372,12.65,0.05244304718532972,9.280893275972955
36.84305263157895,-0.212916644404,14.488000000000003,0.03972210203541256,7.462676195574883
73.68510526315791,-0.16993309087,8.864,0.035296468240897015,5.690840359735986
110.52715789473686,-0.18595078188,11.819999999999999,0.04389936840478374,5.304398175099602
147.3692105263158,-0.15513986958999998,8.09,0.056939396459747306,3.336492169929371
184.21126315789476,-0.154334024648,9.422,0.04851661424254751,2.396204498785527
221.05331578947371,-0.144919370552,7.478,0.04097729661192038,2.5401173201251943
257.89536842105264,-0.10377410725999998,8.296000000000001,0.026431099144109127,3.3019485156495096
294.7374210526316,-0.147356068974,10.974,0.06789404682235942,3.799568922917441
331.57947368421054,-0.104817359338,8.072,0.05710905913912875,4.3837536427130575
368.4215263157895,-0.067293821978,7.462000000000001,0.045483275381170696,2.4851792691876375
405.26357894736844,-0.108505104908,7.219999999999999,0.06368689584138784,2.184802050529979
442.1056315789474,-0.08847838087399998,10.264,0.06230821215757854,4.953591020663696
478.94768421052635,-0.073428617842,8.482,0.01644998044853315,3.206237046757461
515.7897368421053,-0.071464908072,8.032,0.06500849440756207,3.977951231475821
552.6317894736842,-0.068728854246,10.058,0.040106946168154294,4.55643237632251
589.4738421052632,-0.07607662137399998,9.864,0.059580400577954516,4.723242953734224
626.3158947368422,-0.046495855323999996,7.685999999999998,0.043778944757393086,5.972195911053152
663.1579473684211,-0.064045194566,10.504,0.0483817218864068,4.506624457396024
700.0,-0.077819094452,7.9159999999999995,0.054211475746149915,5.1788863667780936
