Temperature,Energy,Magnetization,std(E),std(M)
0.001,-0.791548178346,46.482,0.0701169015571972,14.227892184016577
36.84305263157895,-0.7802217135399999,34.602,0.11339242789171393,11.141843474039653
73.68510526315791,-0.77547382679,32.624,0.08930867091825896,11.081244695430202
110.52715789473686,-0.7573047812979999,17.038,0.10675705850732391,9.9430838274652
147.3692105263158,-0.7311489208699997,9.16,0.16496796493682192,6.362754120661901
184.21126315789476,-0.6571205377339998,13.612,0.1342045332538464,7.92514075584781
221.05331578947371,-0.5624583298799999,9.190000000000001,0.0772489471289955,4.457454430501786
257.89536842105264,-0.51961635073,13.675999999999998,0.13391663559417802,4.766800184610217
294.7374210526316,-0.49491585464999976,13.99,0.18288543562475312,9.84091154314477
331.57947368421054,-0.46287011958400004,15.876,0.12296146161660204,8.593703741693682
368.4215263157895,-0.521951153486,11.982000000000001,0.12113470676575255,7.678413638245859
405.26357894736844,-0.34856187848599995,13.09,0.13720307389980568,7.761676365322121
442.1056315789474,-0.44225816595399986,11.372,0.08105272700947763,7.4944897091129565
478.94768421052635,-0.33881029937799995,12.876,0.1333411446468323,7.107819918934356
515.7897368421053,-0.3615182797059999,9.501999999999999,0.13691902341999992,5.1057336397426765
552.6317894736842,-0.2628255295,10.656,0.09408934595197797,4.221154344489195
589.4738421052632,-0.32104457943,16.382,0.13136893328904617,8.668764387154608
626.3158947368422,-0.25048368100999996,12.830000000000002,0.12408658733044865,5.993311271742858
663.1579473684211,-0.305285034284,12.742,0.09693592159682075,8.479827592587009
700.0,-0.30368624185,14.7,0.14840665746464154,9.341169091714377
