Temperature,Energy,Magnetization,std(E),std(M)
0.001,-7.285921109887971,320.606,0.40936507630158353,19.590336495323402
36.84305263157895,-7.528050323103971,308.746,0.45051135781789453,22.353192255246228
73.68510526315791,-7.2040764006199725,268.696,0.21718976424019057,11.484273768941604
110.52715789473686,-6.926734185119974,184.53799999999998,0.5167778981238018,35.62353317682006
147.3692105263158,-6.853685031989977,166.99600000000004,0.41274284903402975,36.93495125216764
184.21126315789476,-6.24303256787998,137.376,0.32762590773917716,28.462623631703384
221.05331578947371,-5.987873620453984,105.64000000000001,0.45040602295990806,36.604340726203496
257.89536842105264,-5.548767722299987,90.262,0.490116086713254,32.15000895800809
294.7374210526316,-5.160123290541987,76.76599999999999,0.27743515082844117,22.09514525863091
331.57947368421054,-4.700872981441988,56.048,0.3998780205807773,23.269384521297507
368.4215263157895,-4.6427843614099915,61.20399999999999,0.42702219035415995,26.434574027209138
405.26357894736844,-4.216672926611995,52.36,0.2651837450295028,29.141212054408445
442.1056315789474,-4.141335879159994,33.328,0.374354350900634,26.196807744456194
478.94768421052635,-3.710546349619996,41.426,0.40190906741319277,15.239186461225549
515.7897368421053,-3.611031739571999,28.375999999999998,0.43340368752995073,11.46727796820152
552.6317894736842,-3.606240703419998,33.348,0.38184282370082273,20.651351917005336
589.4738421052632,-3.3562004764539983,22.956,0.3953972445126398,20.153959015538362
626.3158947368422,-3.3773430373859994,26.871999999999996,0.5289201742349473,11.094103659151557
663.1579473684211,-3.027516866909999,32.456,0.587964421930877,12.670844644300553
700.0,-2.89047162728,31.823999999999995,0.44896216412200457,14.738539412031301
