Temperature,Energy,Magnetization,std(E),std(M)
0.001,-1.08997325482,50.586,0.100162833587,9.42702095044
36.8430526316,-1.21334450227,42.294,0.158856825403,4.63994008582
73.6851052632,-1.2162826829,27.588,0.0976518931482,12.7511888073
110.527157895,-1.21071921454,19.266,0.0952282035251,10.7125909098
147.369210526,-1.198607255,12.56,0.119747983766,9.62604799489
184.211263158,-0.99506888567,9.418,0.234970691828,5.61412112445
221.053315789,-1.0124340227,16.938,0.0997917608414,7.48610152215
257.895368421,-0.875308922706,10.926,0.158212964521,6.96430929813
294.737421053,-0.7825014382,8.342,0.173795308686,2.92835038887
331.579473684,-0.683212240664,9.638,0.118778965288,3.02155522869
368.421526316,-0.775431525308,8.782,0.114767053474,3.01884017464
405.263578947,-0.756942390284,9.178,0.140986237326,4.76117170453
442.105631579,-0.669724658172,13.762,0.133822484293,9.88682132943
478.947684211,-0.608759489946,10.256,0.167622353861,4.97380980738
515.789736842,-0.629986701316,9.754,0.125408086383,5.0721596978
552.631789474,-0.518473245416,8.012,0.155481075456,4.11031093714
589.473842105,-0.561408809872,11.758,0.120131257906,9.45056802526
626.315894737,-0.535341950808,12.568,0.149154341069,4.52189517791
663.157947368,-0.47071964762,9.996,0.150014965262,6.42725322358
700.0,-0.456147601654,10.374,0.0864324143449,4.77163326336
