Temperature,Energy,Magnetization
0.001,-0.079612641772,16.223999999999997
25.00075,-0.07684179400199999,12.164
50.000499999999995,-0.11142408015800001,10.14
75.00025,-0.07517145352999999,7.644
100.0,-0.104915110116,5.55
